id,symbol,name,current_price,market_cap,total_volume,high_24h,low_24h,price_change_percentage_24h
polylastic,polx,Polylastic,6.80491e-07,53878.0,73.74,,,
meveth,meveth,mevETH,963.67,53817.0,25.19,,,
artto-ai,artto,Artto AI,5.376e-05,53760.0,3.27,,,
shirtum,shi,Shirtum,0.00014327,53751.0,20563.0,0.00015065,0.00014317,-4.05257
gobi,gobi,GOBI,5.374e-05,53735.0,2367.71,5.498e-05,4.695e-05,7.93082
the-ticker-is-eth,eth,The Ticker Is ETH,5.371e-05,53696.0,43.15,5.658e-05,5.377e-05,-4.67267
faptax,faptax,Faptax,0.00018586,53662.0,1.88,,,
liminal-agent,lmnl,Liminal Agent by Virtuals,5.665e-05,53624.0,3.39,5.964e-05,5.554e-05,-2.77627
there-will-be-signs,signs,There Will Be Signs,5.733e-05,53607.0,957.97,6.483e-05,5.761e-05,-10.97757
miya,miya,Miya,5.481e-05,53589.0,274.31,5.794e-05,5.385e-05,-3.39397
brewski,brewski,Brewski,5.292e-05,53588.0,19828.82,6.449e-05,4.339e-05,-10.25141
sami,sami1,Sami,5.383e-05,53579.0,208.52,5.529e-05,5.285e-05,0.55173
young-boys-fan-token,ybo,Young Boys Fan Token,0.0447309,53569.0,0.290751,0.04577876,0.04465216,-2.06474
asteroid-shiba,asteroid,Asteroid Shiba,1.27274e-07,53543.0,7.16,,,
puff,puff,PUFF,0.00102526,53518.0,1100.71,0.0010763,0.00102472,-4.50437
izzy-2,izzy,Izzy,5.45e-05,53517.0,54.19,5.606e-05,5.341e-05,-2.55185
bush-ripper,$ripper,Bush Ripper,1.27093e-07,53467.0,3890.76,1.29801e-07,1.1151e-07,-2.08595
nftify,n1,NFTify,0.00262471,53444.0,257.64,0.0026434,0.00257169,1.56673
bumshaft,bumshaft,Bumshaft,5.33855e-07,53386.0,1.57,5.41803e-07,5.1427e-07,-0.69443
o-megax,o-megax,O-megax,7.118e-05,53384.0,41.05,7.529e-05,7.038e-05,-4.14567
der-daku,daku,Daku,8.88e-05,53305.0,1158.65,9.619e-05,8.885e-05,-3.4714
cat-wif-hands,catwif,Cat Wif Hands,4.03093e-07,53094.0,1284.95,4.68111e-07,4.04734e-07,-9.99743
neocortexai-2,cortex,NeoCortexAI,0.00027887,53066.0,6.48,0.0002795,0.00027839,-0.10328
hype-2,hype,HYPE,0.00056745,53045.0,173.38,0.00058969,0.00055948,-3.73039
aurk-ai,aurk,Aurk AI,0.00072724,53044.0,47.61,0.00073614,0.00070424,-1.14168
vatican-mascot,luce,Vatican Mascot,1.26075e-07,53038.0,10.16,1.27079e-07,1.24097e-07,1.24725
cipherai,cipher,CipherAI,6.041e-05,52980.0,1759.2,7.408e-05,5.923e-05,-17.47899
nfty-token,nfty,NFTY,9.511e-05,52941.0,2.85,,,
galactic-bonk,g-bonk,Galactic Bonk,6.101e-05,52859.0,565.72,6.32e-05,5.943e-05,-2.93684
agent-rogue,rogue,Agent Rogue,5.283e-05,52827.0,1.14,5.605e-05,5.283e-05,-4.97413
liquor,liq,Liquor,7.57908e-07,52824.0,21.67,,,
melo,melo,Melo,1.25528e-07,52808.0,5.0,,,
action-figure,figure,Action Figure,5.283e-05,52803.0,851.06,5.363e-05,5.066e-05,2.33632
monkex,monkex,Monkex,0.00907914,52801.0,0.397782,0.00908001,0.009079,-0.00017
biaoqing-tron,biao,Biaoqing TRON,5.271e-05,52710.0,133.52,5.437e-05,5.257e-05,-3.04495
fa-fo,fa=fo,FA=FO,5.272e-05,52683.0,33.41,5.569e-05,5.264e-05,-4.61492
cosmo,cosmo,Cosmo,5.826e-05,52671.0,619.3,6.066e-05,5.796e-05,-3.26388
launchbot,rocketai,launchbot,5.27591e-07,52637.0,15.86,5.43856e-07,5.1299e-07,-2.99067
ether-1,etho,Etho Protocol,0.00068009,52614.0,5.0,0.00068029,0.00068005,0.00482
kovin-segnocchi,kovin,Kovin Segnocchi,7.56902e-07,52544.0,52.23,8.54059e-07,7.61215e-07,-11.37584
pino-trx,pino,Pino TRX,5.251e-05,52514.0,10.12,,,
foku,foku,Foku,5.328e-05,52465.0,1866.16,6.516e-05,5.316e-05,-18.17168
mind-ai,ma,Mind AI,0.00049899,52446.0,19325.82,0.00050949,0.00048823,-1.51126
ton-ship,ship,Ton Ship,5.78264e-07,52341.0,2.25,6.06261e-07,5.76957e-07,-4.25646
blockinsightai,biai,BlockInsightAI,0.0005231,52310.0,349.95,,,
unstable-tit,ust,Unstable Tit,5.227e-05,52270.0,4122038.0,,,
sway-social,sway,Sway Social,0.00105547,52226.0,18154.76,0.0011129,0.00096841,4.5511
nexus-erebus,nxr,Nexus Erebus,5.358e-05,52221.0,176.89,5.732e-05,5.36e-05,-1.54476
lamas-finance,lmf,Lamas Finance,0.00705883,52204.0,1690.35,0.00741648,0.00638378,0.39593
phantom-ghostdog,phant,Phantom GhostDOG,1.81856e-07,52193.0,677.22,,,
new-doge,gnocchi,New Doge,5.22e-05,52188.0,235.3,5.704e-05,5.22e-05,-7.40683
kinesis-bridged-kda-ethereum,kb-kda,Kinesis Bridged KDA (Ethereum),0.331679,52131.0,32412.0,0.343699,0.324344,-2.56443
eggnuke,egg,EggNuke,0.0001064,52128.0,2499.05,0.00012325,0.00010387,-12.89012
minetard-ai,mtard,MineTard AI,5.206e-05,52053.0,34.29,5.532e-05,5.209e-05,-5.53477
unirouter,uro,UniRouter,0.00097395,52047.0,50420.0,0.00099352,0.00095228,0.04931
boom-token-2,boom,Boom Token,0.00178804,51996.0,2393.76,0.00188003,0.00178786,-4.89153
blobana-pet,blob,Blobana pet,5.205e-05,51996.0,1.48,5.469e-05,5.169e-05,-4.11278
astra-dao-2,astradao,Astra DAO,5.5254e-10,51939.0,5.08,5.68141e-10,5.42643e-10,-2.22349
official-baby-trump,btrump,OFFICIAL BABY TRUMP,5.192e-05,51929.0,334.9,5.526e-05,5.195e-05,-4.95854
liquidus,liq,Liquidus (Old),0.00791003,51914.0,87.57,0.00836463,0.00789473,-3.98714
nezha,nezha,NEZHA,5.195e-05,51909.0,107.99,5.601e-05,5.155e-05,-5.82047
nforbanana,n,Banana,5.19e-05,51902.0,22.17,5.215e-05,5.153e-05,-0.47853
polkabridge,pbr,PolkaBridge,0.00071763,51801.0,294.27,0.00090038,0.00066096,-20.27104
borpa,borpa,Borpa,5.178e-05,51776.0,1.96,5.328e-05,5.069e-05,-0.85132
invisible-cat,kieth,Invisible Cat,5.749e-05,51745.0,621.81,6.379e-05,5.728e-05,-9.87138
lil-pump,lilpump,Lil Pump,5.22e-05,51674.0,54.45,5.531e-05,5.206e-05,-5.32068
snapcat,snapcat,Snapcat,0.00516398,51640.0,1.19,0.00523283,0.00506856,1.67064
snibbu-2,snibbu,Snibbu,7.748e-05,51637.0,171.4,8.161e-05,7.732e-05,-4.96914
emercoin,emc,EmerCoin,0.00107185,51581.0,0.00695805,,,
viction-bridged-usdt,usdt,Viction Bridged USDT,1.0,51483.0,303.92,1.008,0.998505,0.03611
horizon-4,hrz,Horizon,0.00600001,51470.0,931.47,0.00612342,0.00554933,3.64306
realgoat,rgoat,RealGoat,2.448e-09,51411.0,2189.87,2.879e-09,2.147e-09,-13.55089
el-hippo,hipp,El Hippo,6.9693e-11,51404.0,51.83,7.0638e-11,6.7395e-11,3.40888
rookie-card,rookie,ROOKIE CARD,5.135e-05,51345.0,1076.32,5.322e-05,4.723e-05,-3.46561
puge,puge,Puge,5.1355e-08,51338.0,286.48,5.2781e-08,5.0293e-08,-2.46889
bnpl-pay-2,bnpl,BNPL Pay,0.02059388,51317.0,84.81,,,
oddz,oddz,Oddz,0.00057435,51261.0,50693.0,0.00058864,0.0005594,-1.47832
peace-guy,peaceguy,Peace Guy,5.125e-05,51223.0,10261.2,5.912e-05,5.097e-05,-4.3917
hunter-by-virtuals,drpxbt,Hunter by Virtuals,5.126e-05,51215.0,262.42,5.304e-05,5.009e-05,-3.32514
sylvi-agent,sylviai,SYLVI AGENT,5.119e-05,51212.0,85.07,5.468e-05,5.126e-05,-5.37401
otto,$otto,Otto,5.113e-05,51133.0,11.51,,,
wrapped-napoli-fc-kayen,wnap,Wrapped Napoli FC (Kayen),0.593287,51109.0,41919.0,0.649046,0.586845,-4.29813
x8-project,x8x,X8X,0.00065849,51094.0,27.33,0.00067824,0.0006558,-0.01825
neversol,never,neversol,6.42991e-07,51013.0,648.26,6.49086e-07,6.17193e-07,0.67421
ethereans,os,Ethereans,0.059567,50990.0,34.28,0.061039,0.057806,-2.40304
trench-digger,trench,Trench Digger,0.050999,50974.0,1135.64,0.055946,0.0486718,-8.84252
privapp-network,bpriva,Privapp Network,0.01586445,50921.0,2.6,,,
abds-token,abds,ABDS Token,0.00343958,50900.0,5094.48,0.00358807,0.00338638,-2.82946
alan-the-alien,alan,Alan the Alien,1.17e-06,50899.0,48.33,1.25e-06,1.18e-06,-5.74069
mansioncoin,mansion,Mansioncoin,5.276e-05,50892.0,31.89,5.499e-05,5.254e-05,-3.57959
snowswap,snow,Snowswap,0.145539,50890.0,6.12,0.150656,0.143142,-3.3223
captain-ethereum,captain,Captain Ethereum,5.09e-05,50886.0,2707.97,5.827e-05,4.723e-05,-12.6362
batcat,btc,batcat,5.084e-05,50844.0,8.38,5.263e-05,4.958e-05,-3.37842
don-pepex,pepex,Don PepeX,9.402e-05,50805.0,2442.21,9.974e-05,8.859e-05,-5.18286
ginger-gang,ginger,GINGER GANG,5.077e-05,50756.0,1.19,,,
the-misc-u-aware,misc,the misc. u aware?,5.123e-05,50731.0,10.87,5.355e-05,5.008e-05,-2.98345
free-shayne-coplan,eagle,FREE Shayne Coplan,5.073e-05,50715.0,100.17,5.389e-05,5.076e-05,-4.63855
pay-2-win,p2w,Pay 2 Win,5.634e-05,50706.0,280.79,5.871e-05,5.53e-05,-3.93192
avian-network,avn,AVIAN,6.44e-06,50706.0,6.13,,,
hitdex,hit,HITDEX,0.00012777,50636.0,3079.23,0.0001316,9.968e-05,4.89266
corite,co,Corite,0.00023076,50622.0,10.6,0.00023216,0.00023073,-0.5897
uranus-3,urs,Uranus,5.079e-05,50611.0,2.61,5.239e-05,4.969e-05,-2.9924
sifchain,erowan,Sifchain,1.67e-06,50605.0,213.66,1.9e-06,1.66e-06,-0.87515
zclassic,zcl,Zclassic,0.00544834,50559.0,1.61,0.00558552,0.00544011,-2.43664
karen-onchain,karen,KAREN ONCHAIN,7.22859e-07,50483.0,148.76,7.45833e-07,7.127e-07,-3.05715
sonic-solana,sonic,Sonic Solana,5.045e-05,50451.0,9.79,,,
wokie-plumpkin-by-virtuals,wokie,Wokie Plumpkin by Virtuals,5.047e-05,50414.0,2.27,,,
metarun,mrun,Metarun,0.00014327,50384.0,7.8,0.00014359,0.00014294,-0.21844
golden-age-2,golden,Golden Age,5.043e-05,50372.0,33.17,5.084e-05,4.938e-05,-0.79229
yara-ai,yara,Yara AI,6.58e-05,50320.0,5453.13,9.071e-05,6.131e-05,-27.46267
rentberry,berry,Rentberry,0.00016664,50237.0,11.11,,,
pochita-2,pochita,Pochita,5.023e-05,50234.0,48.55,5.069e-05,4.945e-05,-0.8505
elon-trump,et,Elon Trump,2.375e-08,50197.0,604.68,2.4371e-08,2.199e-08,1.97815
grass-3,$grass,GRASS,5.017e-05,50168.0,100.99,5.047e-05,5.017e-05,-0.58907
alphpad,apad,AlphPad,0.00058262,50164.0,1764.62,0.01083793,0.00058262,-11.50653
mog,mog,MOG,5.025e-05,50138.0,35.13,5.369e-05,5.025e-05,-5.75358
naval-ai,naval,Patchwork Naval,5.109e-05,50105.0,12.72,5.446e-05,5.126e-05,-6.1852
nova-on-mars,nova,Nova on Mars,5.002e-05,50013.0,40.98,5.32e-05,5.002e-05,-5.80046
ballerina-cappuccina,ballerina,Ballerina Cappuccina,5e-05,49997.0,1376249.0,,,
yap,yap,yap,4.996e-05,49961.0,9.99,,,
one-zeros,onezeros,One & Zeros,5.578e-05,49943.0,97.62,6.097e-05,5.578e-05,-8.50541
hashgard,gard,Hashgard,4.99e-06,49873.0,17718.2,5.08e-06,4.56e-06,-1.60124
lonk-on-near,lonk,Lonk,1.50135e-07,49873.0,25.38,1.63523e-07,1.49045e-07,-6.51213
maneki-neko-2,neko,Maneki Neko,4.985e-05,49850.0,149.39,,,
nigi,nigi,Nigi,5.06e-05,49837.0,5.03,5.082e-05,4.981e-05,-0.01531
pew4sol,pew,Pew4Sol,0.00019868,49810.0,22.53,0.00020634,0.00019372,-2.54432
harlod,harlod,HARLOD,4.981e-05,49778.0,5477.88,5.404e-05,4.232e-05,16.70685
wom-token,wom,WOM Protocol,0.00020976,49738.0,16509.57,0.00021356,0.00020228,0.22348
superrarebears-rare,rare,SuperRareBears RARE,0.00143469,49690.0,767.88,0.00150558,0.00142977,-4.70851
dogcoin-2,dcoin,Dogcoin,4.963e-05,49627.0,1.69,5.028e-05,4.891e-05,0.14421
metados,second,MetaDOS,1.094e-05,49561.0,812.36,1.233e-05,1.093e-05,-11.30224
matrix-4,matrix,Matrix,4.979e-05,49537.0,177.7,5.267e-05,4.894e-05,-3.26188
propel-token,pel,Propel,0.00049982,49482.0,24.99,0.00050907,0.00049982,-0.84371
polter-finance,polter,Polter,0.00053901,49367.0,58.94,0.00055486,0.00052179,1.20321
sui-desci-agents,desci,SUI Desci Agents,8.109e-05,49357.0,40334.0,9.509e-05,7.61e-05,-13.83639
catacomb,cata,Catacomb,0.00024232,49313.0,1.63,,,
deer-seized-by-us-government,baby,Deer Seized by US Government,4.932e-05,49309.0,243.26,5.22e-05,4.897e-05,-4.67834
theydontloveyoulikeiloveyou,wait,theydontloveyoulikeiloveyou,4.926e-05,49222.0,506.97,5.143e-05,4.856e-05,-4.207
oracle-3,orcl,Oracle,0.00234994,49201.0,568.13,0.00248591,0.0023375,-4.61587
guberto,guberto,Guberto,0.00049177,49177.0,173.1,,,
wall-street-games-2,wsg,Wall Street Games,6.557e-05,49177.0,2232.79,,,
inn,block inn,INN,0.00044698,49168.0,767.56,0.00045351,0.00044148,-1.43923
mafia-ai-by-virtuals,mafia,MAFIA AI by Virtuals,9.831e-05,49154.0,78.11,0.00010356,9.629e-05,-3.42556
trainingdietmax,tdm,TrainingDietMax,0.0005173,49093.0,628.23,0.0006044,0.00051719,-11.90847
0xgen,xgn,0xGen,0.0001151,49048.0,19009.78,0.00012992,0.00010482,-9.60038
ocada-ai,ocada,OCADA.AI,0.00087378,49034.0,1124.33,0.00102547,0.00087205,-13.09421
pepecoin-on-sol,pepe,PEPECOIN on SOL,0.00011657,48961.0,12.07,0.0001236,0.00011657,-4.79286
omochi-the-frog,omochi,Omochi the Frog,1.16349e-10,48947.0,1.008,,,
milkyswap,milky,MilkySwap,0.002129,48944.0,11.18,,,
toadie-meme-coin,toad,Toadie Meme Coin,0.00048928,48928.0,3.8,,,
one-world-chain,owct,One World Chain,0.00232901,48909.0,15.47,0.00232901,0.00229728,0.4824
neurochainai,ncn,NeurochainAI,0.00017933,48899.0,78159.0,0.00018599,0.00017081,-3.43257
onchain-pepe-404,ocp404,OnChain Pepe 404,555.22,48859.0,52.74,,,
maga-shiba,magashib,MAGA SHIBA,1.161e-12,48852.0,43.15,1.215e-12,1.152e-12,-3.88152
boop-3,boop,BOOP,4.988e-05,48843.0,205.17,5.233e-05,4.905e-05,-4.68624
dogenarii-2,dogenarii,Dogenarii,4.881e-05,48798.0,17265.11,6.502e-05,4.548e-05,-9.22843
guardian-golden-ball,gbt,Guardian Golden Ball,0.00024366,48732.0,91484.0,0.00024987,0.00023323,-0.35983
asha,asha,Asha,5.65e-05,48719.0,567.99,6.177e-05,5.653e-05,-7.98462
xvgzke,xvgzke,XVGZKE,4.87e-06,48695.0,13.17,,,
pillzumi,pillzumi,Pillzumi,4.871e-05,48688.0,272.29,5.253e-05,4.877e-05,-6.39753
squad,squad,Superpower Squad,7.53e-05,48677.0,15861.29,7.947e-05,7.431e-05,-5.22805
pengycoin,pengy,Pengycoin,4.922e-05,48672.0,1543.61,5.581e-05,4.857e-05,-11.09735
sport,sport,SPORT,9.2e-05,48632.0,2.59,9.499e-05,9.13e-05,-3.14635
niccagewaluigielmo42069inu,shib,NicCageWaluigiElmo42069Inu,5.066e-05,48602.0,140.18,5.166e-05,4.925e-05,-1.66933
defina-finance,fina,Defina Finance,0.00082594,48598.0,2193.99,0.00085463,0.00082025,-3.0046
wrapped-as-monaco-kayen,wasm,Wrapped AS Monaco (Kayen),0.189013,48550.0,852.43,0.191789,0.183669,0.52828
stick-on-kaspa,stick,Stick,4.852e-05,48522.0,58034.0,5.731e-05,3.23e-05,49.28465
ember-sword,ember,Ember Sword,0.00028293,48477.0,17785.26,0.00029503,0.00028189,-4.06566
all-your-base,yobase,All Your Base,2.31e-06,48445.0,46.14,,,
yakuzai,vybe,YAKUZAI,4.844e-05,48443.0,20.79,,,
fantom-eco-2,eco,Sonic Eco,0.055085,48404.0,492.76,0.05756,0.054222,-3.76887
bitnet,btn,Bitnet,0.01016103,48369.0,145564.0,,,
neko-2,neko,Neko,4.836e-05,48360.0,6.93,4.899e-05,4.77e-05,0.1864
bakso,bakso,BAKSO,4.835e-05,48351.0,1520.48,5.187e-05,4.828e-05,-6.25582
beluga-cat,beluga,Beluga Cat,4.83e-05,48302.0,33.68,5.067e-05,4.818e-05,-3.92052
sigma-2,sigma,SIGMA,4.83e-05,48299.0,33.91,,,
wrapped-parasail-staked-peaq,wstpeaq,Wrapped Parasail Staked PEAQ,0.097015,48273.0,270103.0,0.105167,0.093339,-7.75086
ocelex,ocx,Ocelex,0.00295723,48203.0,167.87,0.00312208,0.00293317,-4.74365
celer-bridged-usdc-oasys,usdc,Celer Bridged USDC (Oasys),0.954455,48167.0,57.59,,,
market-fun,market,Market fun,4.816e-05,48164.0,249.93,5.374e-05,4.808e-05,-10.30835
esportplayer,esport,Esportplayer,4.815e-05,48153.0,5.9,,,
bitcoin-2-0-2,btc2,Bitcoin 2.0,0.00228963,48082.0,14.16,0.00232495,0.00226866,-1.40273
bufficorn,buffi,Bufficorn,1.14292e-07,48082.0,677.89,1.20118e-07,1.13941e-07,-4.53555
pandasui-coin,pans,PandaSui Coin,7.05e-06,48053.0,5133.59,1.037e-05,6.15e-06,-31.97612
wrapped-goztepe-kayen,wgoz,Wrapped Goztepe (Kayen),0.196659,48007.0,5927.83,0.206903,0.191384,-2.50957
realfevr,fevr,RealFevr,3.68e-06,47956.0,12.82,3.74e-06,3.68e-06,-0.52518
teamwater,water,TeamWater,4.767e-05,47947.0,9064.89,5.805e-05,4.631e-05,-12.63989
game-3,games,GAME,7.99e-06,47942.0,9396.67,8.09e-06,7.72e-06,-0.67818
legendx,lgndx,LegendX,1.85e-05,47932.0,60.15,1.875e-05,1.772e-05,0.82381
qmind,qmind,QMind,0.00047895,47895.0,14.43,,,
mackerel-2,macke,Mackerel,0.02827095,47887.0,142.38,0.02862322,0.02750942,1.43981
blocklens-ai,bls,Blocklens AI,4.787e-05,47857.0,5159.36,5.256e-05,4.151e-05,-8.82458
real-esmate-by-virtuals,emate,REAL ESMATE by Virtuals,8.488e-05,47828.0,348.35,9.175e-05,8.429e-05,-5.87776
rick-the-npc,rick,Rick the NPC,4.786e-05,47801.0,9.39,,,
bogus,bogus,BOGUS,5.759e-05,47715.0,2.05,5.974e-05,5.631e-05,-3.58792
insane-labz,labz,Insane Labz (Sol),0.0009537,47704.0,547.54,0.00104689,0.00095492,-7.72561
taobank,tbank,TaoBank,0.00317894,47684.0,3.99,0.00320275,0.00317198,-0.70953
abschad,chad,ABSCHAD,4.814e-05,47682.0,173.21,4.956e-05,4.692e-05,-2.78762
pepega,pepega,Pepega,1.13271e-07,47652.0,5.59,1.13989e-07,1.10965e-07,1.52296
agent-smith,smith,Agent Smith,4.75e-05,47612.0,3.95,4.966e-05,4.625e-05,-2.70323
redemption-of-pets,rop,Redemption Of Pets,0.04758887,47589.0,7.66,0.0489245,0.0440583,2.95707
politickle,tickl,Politickle,4.942e-05,47560.0,44.14,5.214e-05,4.935e-05,-5.19873
mugi,mugi,Mugi,4.745e-05,47453.0,4.81,4.806e-05,4.645e-05,-0.44931
pumpcorn,pumpcorn,PUMPCORN,4.743e-05,47427.0,1.19,,,
pulsr-2,$pulsr,PULSR,4.737e-05,47397.0,6.81,5.067e-05,4.74e-05,-5.3606
if-science,ifsci,IF Science,4.987e-05,47379.0,18.62,5.054e-05,4.942e-05,-1.13633
april,april,April,0.00044433,47373.0,2.0,0.00046419,0.00043886,-3.96278
millionaire-out-of-nowhere,moon,Millionaire Out Of Nowhere,4.74e-05,47358.0,34923.0,7.805e-05,4.482e-05,-0.12041
aletheia,aletheia,Aletheia,4.737e-05,47350.0,456.47,4.752e-05,4.51e-05,2.62224
baby-manyu,babymanyu,Baby Manyu,1.22446e-13,47309.0,1870.32,1.4372e-13,1.21969e-13,-12.90198
ara-token,ara,Ara,6.422e-05,47299.0,114.0,6.79e-05,6.343e-05,-5.42078
smoovie-phone,sp,Smoovie Phone,1.12,47261.0,5.42,,,
honkler,honkler,Honkler,0.00067757,47225.0,470.42,,,
redacted-terminal,███,Redacted Terminal,4.29e-05,47213.0,170.31,4.597e-05,4.29e-05,-4.9777
sui-depin,suidepin,Sui DePIN,4.721e-05,47212.0,149.61,4.768e-05,4.649e-05,-0.09515
time-capital-markets,tcm,Time Capital Markets,4.935e-05,47200.0,541.44,5.1e-05,4.701e-05,2.07518
new-ancient-dna,remus,New Ancient DNA,1.12191e-10,47198.0,215.33,1.1457e-10,1.11949e-10,-1.73967
catex-2,catx,Catex,0.00250681,47173.0,372.54,0.00275828,0.0024925,-7.27653
sp-xf,spix,spιxfι,0.00472974,47130.0,1255.24,0.00542971,0.00471559,-12.10879
nofap,nofap,nofap,4.712e-05,47106.0,3100.43,6.385e-05,4.714e-05,-25.41245
pulsepad,plspad,PulsePad,0.00027677,47067.0,17422.13,0.00028447,0.00027178,-2.61855
zereus-ai,zereus,Zereus AI,4.706e-05,47060.0,229.11,4.893e-05,4.631e-05,-3.82374
lol-2,lol,LOL,4.70526e-07,47046.0,6.32,,,
hood,hood,HOOD,4.769e-05,47021.0,6290.48,6.339e-05,4.377e-05,-24.75719
deplan,dpln,DePlan,0.00840521,46996.0,1014.02,0.00890001,0.00840014,-5.51369
good-entry,good,Good Entry,0.00010079,46969.0,15.6,0.00010121,0.00010003,0.00067
maga-doge,magadoge,MAGA DOGE,1.116e-12,46932.0,163.33,1.141e-12,1.083e-12,-1.10081
wrapped-og-kayen,wog,Wrapped OG (Kayen),17.46,46925.0,9461.38,17.99,16.53,1.98737
param,param,Param,0.00018115,46919.0,26.11,,,
pog,pog,Pog,4.693e-05,46912.0,1915.27,4.744e-05,4.693e-05,-0.8797
falconsinu,falcon,FalconsInu,0.00011725,46902.0,19054.04,0.00013802,0.00011013,-15.0418
lokr,lkr,Lokr,0.00123054,46842.0,0.68427,0.00123059,0.0012301,0.03493
kcal,kcal,KCAL,0.00093443,46771.0,86564.0,0.0012546,0.00074472,16.35449
bossu,bossu,BOSSU,4.683e-05,46766.0,2.61,4.943e-05,4.676e-05,-4.53907
tracyai-by-virtuals,tracy,TracyAI by Virtuals,6.459e-05,46754.0,3.68,6.831e-05,6.459e-05,-5.44626
fur-nancial-advisor,fur,Fur-nancial advisor,4.679e-05,46740.0,111.64,4.951e-05,4.685e-05,-5.08255
husky-2,$husky,Husky,4.678e-05,46728.0,87.03,4.781e-05,4.678e-05,-2.14365
rich,rch,Rich,0.0001119,46724.0,0.02007033,,,
bark-ruffalo-by-virtuals,pawsy,Bark Ruffalo by Virtuals,4.683e-05,46722.0,143.27,4.745e-05,4.624e-05,0.04399
pectra-giraffe,gpectra,Pectra Giraffe,1.1104e-07,46713.0,1058.79,1.17376e-07,1.108e-07,-4.02369
lumi-3,lumi,LUMI,4.671e-05,46699.0,4.76,4.975e-05,4.671e-05,-4.95697
bald-eagle,eagle,Bald Eagle,4.641e-05,46649.0,330.79,4.735e-05,4.47e-05,-1.4448
cronos-legends,clg,Cronos Legends,114.95,46623.0,6660.44,157.06,114.41,-20.69321
dorol,drl,Dorol,3488.65,46602.0,42285.0,3492.19,3395.63,1.35157
distracted-dudes,dude,Distracted Dudes,4.66e-06,46573.0,1.12,4.8e-06,4.56e-06,-3.04565
zazu,zazu,ZAZU,4.627e-05,46556.0,912.41,5.318e-05,4.633e-05,-12.44484
genesis-worlds,genesis,Genesis Worlds,0.0002095,46527.0,1.039,0.000217,0.00020682,-3.42186
hiblocks,hibs,Hiblocks,3.91e-06,46489.0,20677.0,3.93e-06,3.91e-06,-0.01614
bitcoin-cat-sol,sasha,Bitcoin Cat,4.649e-05,46449.0,3.78,4.841e-05,4.655e-05,-2.75609
retard-finance,refi,Retard Finance,4.647e-05,46447.0,2778.75,5.268e-05,4.621e-05,-9.36595
metatrace,trc,MetaTrace,0.00013044,46373.0,567.6,0.00014575,0.00013044,-7.76045
agentwood,aws,Agentwood,0.00067119,46313.0,80369.0,0.00066939,0.00059725,11.27984
the-odor,odor,The Odor,9.449e-05,46311.0,2264.15,9.977e-05,8.649e-05,9.24823
awesomex,awx,AwesomeX,2.9636e-08,46301.0,4.51,,,
olivecash,olive,Olive Cash,0.00087389,46297.0,64.39,0.00092906,0.0008709,-4.52706
picklecharts-token,pcc,PickleCharts Token,0.00276162,46285.0,385.72,0.00283925,0.00275826,-1.79418
neiro-on-tron,neiro,Neiro on Tron,4.628e-05,46278.0,1.97,,,
topcat-2,topcat,Topcat,4.626e-05,46257.0,2.68,,,
boosey,boosey,BOOSEY,5.05e-05,46251.0,3.98,,,
golff,gof,Golff,0.00387081,46220.0,4.2,,,
yucky,yucky,Yucky,4.619e-05,46210.0,801.1,5.047e-05,4.621e-05,-3.3263
stakelayer,stakelayer,StakeLayer,4.676e-05,46199.0,291.75,5.22e-05,4.67e-05,-10.42264
doge-on-sol,$doge,$Doge on Sol,4.585e-05,46149.0,4585.67,4.974e-05,4.591e-05,-5.97118
supa-pump,supa,Supa Pump,4.797e-05,46131.0,2716.13,5.682e-05,4.798e-05,-15.14848
bandit-on-base,bandit,Bandit on Base,5.88e-06,46122.0,461.38,6.34e-06,5.85e-06,-7.2121
vortex-2,vortex,Vortex,4.61e-06,46056.0,356.04,4.73e-06,4.52e-06,-1.97928
wizardia,wzrd,Wizardia,0.00043808,46054.0,14608.74,0.00043948,0.00043785,-0.26519
dihcoin,dih,dihcoin,4.606e-05,46008.0,2633.56,5.126e-05,4.158e-05,6.43806
kattana,ktn,Kattana,0.01848688,45981.0,21160.0,0.01876631,0.01801208,0.15332
zeroswap,zee,ZeroSwap,0.00061093,45964.0,247376.0,0.00077125,0.00058863,-20.78765
pixtel,pixtel,PIXTEL,4.594e-05,45942.0,990.28,5.125e-05,4.435e-05,-9.37104
apexrom,apr,Apexrom,0.00010103,45927.0,9.89,0.00010104,0.00010101,0.02389
incept,incept,Incept,4.59,45867.0,213.42,,,
davinci-jeremie,dvinci,Davinci Jeremie,4.584e-05,45833.0,5.54,4.778e-05,4.503e-05,-4.0602
tung-tung-tung-sahur,sahur,Tung Tung Tung Sahur,4.582e-05,45812.0,48.17,4.827e-05,4.557e-05,-4.09869
juan,juan,JUAN,4.602e-05,45797.0,539.98,4.693e-05,4.195e-05,4.66756
cellula,cela,CELLULA,0.00073834,45779.0,31192.0,0.00074919,0.00073818,-1.43417
celeron-token,cel,Celeron token,0.00100141,45755.0,326.72,,,
caitlyn-jenner-eth,jenner,Caitlyn Jenner,4.572e-05,45719.0,13.4,4.585e-05,4.464e-05,1.85074
fartdaddy,fartdaddy,FARTDADDY,4.573e-05,45715.0,1063.12,4.968e-05,4.574e-05,-5.3879
socks,socks,SOCKS,4.623e-05,45705.0,27.41,4.805e-05,4.552e-05,-1.58584
